date,region_code,hospitalized,new_positives,deceased,swabs
2023-12-12,19,175,28,12944,16952141
2023-12-12,09,588,904,12282,17176914
2023-12-12,10,218,256,2519,5143996
2023-12-12,02,28,24,579,602590
2023-12-12,05,752,2372,17213,38902317
2023-12-13,13,259,670,4041,7645393
2023-12-13,17,28,23,1048,1365469
2023-12-13,18,96,201,3596,4492372
2023-12-13,15,156,1091,12061,21565717
2023-12-13,08,1391,645,19859,19956172
2023-12-13,06,228,246,6347,7850360
2023-12-13,12,632,1673,13122,27281409
2023-12-13,07,349,329,6000,7094172
2023-12-13,03,1031,2164,47031,46752681
2023-12-13,11,280,290,4504,3788739
2023-12-13,14,10,70,778,843155
2023-12-13,05,60,38,1648,5621575
2023-12-13,05,82,82,1670,3082786
2023-12-13,01,672,878,13899,22322438
2023-12-13,16,153,689,9926,14443233
2023-12-13,20,182,69,2975,5550435
2023-12-13,19,179,11,12944,16952231
2023-12-13,09,592,663,12293,17179906
2023-12-13,10,219,265,2519,5144780
2023-12-13,02,27,16,579,602675
2023-12-13,05,800,1364,17224,38911976
2023-12-14,13,272,512,4041,7647565
2023-12-14,17,24,14,1049,1365677
2023-12-14,18,98,192,3596,4493148
2023-12-14,15,171,1086,12062,21571876
2023-12-14,08,1414,887,19861,19960137
2023-12-14,06,224,220,6350,7851212
2023-12-14,12,652,1557,13126,27287684
2023-12-14,07,343,310,6000,7095337
2023-12-14,03,1061,1972,47079,46762766
2023-12-14,11,280,296,4505,3789154
2023-12-14,14,9,50,778,843306
2023-12-14,05,56,45,1648,5621703
2023-12-14,05,74,79,1671,3083084
2023-12-14,01,694,756,13899,22327333
2023-12-14,16,143,745,9928,14446770
2023-12-14,20,223,61,2975,5551065
2023-12-14,19,198,31,12944,16952598
2023-12-14,09,576,623,12298,17183001
2023-12-14,10,225,262,2521,5145527
2023-12-14,02,25,11,579,602761
2023-12-14,05,806,1259,17238,38919861
2023-12-15,13,272,487,4044,7649401
2023-12-15,17,23,20,1050,1365864
2023-12-15,18,89,185,3599,4493981
2023-12-15,15,176,976,12062,21577005
2023-12-15,08,1410,564,19876,19962749
2023-12-15,06,223,209,6353,7851965
2023-12-15,12,681,1721,13128,27293711
2023-12-15,07,355,282,6000,7096451
2023-12-15,03,1109,1794,47102,46772322
2023-12-15,11,280,245,4506,3789454
2023-12-15,14,8,67,779,843549
2023-12-15,05,54,40,1648,5621834
2023-12-15,05,74,62,1671,3083364
2023-12-15,01,699,659,13899,22331196
2023-12-15,16,153,709,9929,14449842
2023-12-15,20,223,74,2975,5551697
2023-12-15,19,217,8,12945,16952682
2023-12-15,09,602,591,12303,17185575
2023-12-15,10,218,181,2521,5146066
2023-12-15,02,26,8,579,602804
2023-12-15,05,798,1022,17254,38926505
2023-12-16,13,272,394,4044,7651273
2023-12-16,17,27,21,1048,1365991
2023-12-16,18,96,154,3600,4494644
2023-12-16,15,179,862,12063,21581258
2023-12-16,08,1367,468,19880,19965262
2023-12-16,06,218,193,6356,7852658
2023-12-16,12,736,1501,13133,27302557
2023-12-16,07,344,276,6001,7097494
2023-12-16,03,1136,1614,47106,46781177
2023-12-16,11,280,218,4507,3789995
2023-12-16,14,11,38,779,843744
2023-12-16,05,56,30,1648,5621936
2023-12-16,05,67,53,1671,3083666
2023-12-16,01,693,604,13900,22335264
2023-12-16,16,151,625,9932,14452583
2023-12-16,20,223,55,2975,5552145
2023-12-16,19,216,10,12947,16952791
2023-12-16,09,601,498,12312,17187703
2023-12-16,10,213,156,2521,5146632
2023-12-16,02,21,20,580,602855
2023-12-16,05,774,982,17260,38932501
2023-12-17,13,272,236,4044,7652816
2023-12-17,17,27,11,1048,1366104
2023-12-17,18,103,121,3602,4495157
2023-12-17,15,178,566,12063,21584657
2023-12-17,08,1356,360,19880,19967027
2023-12-17,06,217,112,6358,7853105
2023-12-17,12,726,943,13133,27305012
2023-12-17,07,334,156,6001,7098262
2023-12-17,03,1134,923,47131,46786789
2023-12-17,11,280,156,4507,3790352
2023-12-17,14,11,50,780,844005
2023-12-17,05,56,13,1648,5621997
2023-12-17,05,68,37,1671,3083830
2023-12-17,01,677,341,13900,22337904
2023-12-17,16,153,396,9932,14454828
2023-12-17,20,223,26,2975,5552557
2023-12-17,19,209,4,12950,16952841
2023-12-17,09,603,341,12319,17192034
2023-12-17,10,207,152,2521,5147114
2023-12-17,02,19,5,581,602894
2023-12-17,05,782,527,17262,38936591
2023-12-18,13,244,281,4047,7653422
2023-12-18,17,33,23,1048,1366305
2023-12-18,18,97,83,3603,4495635
2023-12-18,15,197,329,12063,21586761
2023-12-18,08,1380,222,19883,19968106
2023-12-18,06,224,54,6359,7853388
2023-12-18,12,729,569,13136,27306870
2023-12-18,07,323,88,6001,7098725
2023-12-18,03,1133,303,47142,46789346
2023-12-18,11,280,330,4508,3790887
2023-12-18,14,9,16,781,844108
2023-12-18,05,46,10,1650,5622033
2023-12-18,05,56,17,1672,3083952
2023-12-18,01,624,206,13900,22339648
2023-12-18,16,153,200,9933,14455782
2023-12-18,20,223,3,2975,5552706
2023-12-18,19,209,4,12950,16952897
2023-12-18,09,617,165,12322,17197116
2023-12-18,10,205,58,2521,5147351
2023-12-18,02,18,4,581,602911
2023-12-18,05,765,142,17262,38937782
2023-12-19,13,233,520,4051,7656383
2023-12-19,17,39,30,1048,1366549
2023-12-19,18,89,280,3603,4496764
2023-12-19,15,192,1498,12063,21594408
2023-12-19,08,1368,416,19895,19972009
2023-12-19,06,210,249,6364,7854422
2023-12-19,12,820,2163,13142,27316019
2023-12-19,07,287,356,6001,7100437
2023-12-19,03,1167,2503,47180,46804175
2023-12-19,11,280,330,4508,3791483
2023-12-19,14,4,61,781,844345
2023-12-19,05,47,52,1650,5622193
2023-12-19,05,54,71,1672,3084349
2023-12-19,01,621,877,13900,22345800
2023-12-19,16,166,1044,9938,14460497
2023-12-19,20,194,55,2975,5553598
2023-12-19,19,229,43,12951,16953097
2023-12-19,09,594,738,12330,17201125
2023-12-19,10,199,171,2523,5148128
2023-12-19,02,18,15,584,603001
2023-12-19,05,738,1645,17273,38949311
2023-12-20,13,242,417,4053,7658275
2023-12-20,17,40,21,1048,1366731
2023-12-20,18,93,179,3605,4497661
2023-12-20,15,176,1145,12064,21601451
2023-12-20,08,1354,513,19900,19974973
2023-12-20,06,205,209,6369,7855305
2023-12-20,12,734,1306,13145,27322253
2023-12-20,07,276,238,6001,7101573
2023-12-20,03,1196,1749,47194,46815546
2023-12-20,11,262,130,4509,3791750
2023-12-20,14,6,47,781,844601
2023-12-20,05,39,34,1650,5622327
2023-12-20,05,57,77,1672,3084628
2023-12-20,01,609,616,13901,22350370
2023-12-20,16,165,731,9945,14464016
2023-12-20,20,182,12,2975,5554382
2023-12-20,19,258,61,12954,16953446
2023-12-20,09,568,500,12331,17203874
2023-12-20,10,176,42,2523,5148156
2023-12-20,02,17,0,585,603081
2023-12-20,05,705,1069,17284,38957119
2023-12-21,13,243,538,4059,7660173
2023-12-21,17,36,27,1048,1366934
2023-12-21,18,122,172,3606,4498487
2023-12-21,15,185,964,12064,21607020
2023-12-21,08,1318,384,19905,19977835
2023-12-21,06,198,197,6372,7856091
2023-12-21,12,733,1376,13148,27328267
2023-12-21,07,261,254,6001,7102846
2023-12-21,03,1141,1539,47229,46825747
2023-12-21,11,262,191,4510,3792051
2023-12-21,14,7,50,781,844781
2023-12-21,05,36,50,1650,5622492
2023-12-21,05,41,45,1672,3084953
2023-12-21,01,590,538,13902,22354569
2023-12-21,16,180,739,9950,14467535
2023-12-21,20,178,51,2975,5554995
2023-12-21,19,261,37,12956,16953665
2023-12-21,09,549,504,12336,17206585
2023-12-21,10,167,7,2524,5148180
2023-12-21,02,14,9,587,603147
2023-12-21,05,693,924,17287,38964412
2023-12-22,13,241,368,4059,7661794
2023-12-22,17,39,16,1048,1367095
2023-12-22,18,114,197,3611,4499524
2023-12-22,15,184,1030,12064,21612189
2023-12-22,08,1295,421,19906,19982592
2023-12-22,06,190,164,6373,7856872
2023-12-22,12,705,1305,13148,27333874
2023-12-22,07,255,235,6003,7103861
2023-12-22,03,1135,1319,47266,46834405
2023-12-22,11,262,217,4510,3792338
2023-12-22,14,6,44,781,844989
2023-12-22,05,40,36,1651,5622607
2023-12-22,05,42,45,1672,3085240
2023-12-22,01,555,479,13902,22358086
2023-12-22,16,167,681,9951,14470209
2023-12-22,20,178,27,2975,5555534
2023-12-22,19,265,15,12960,16953745
2023-12-22,09,547,439,12353,17208809
2023-12-22,10,150,10,2524,5148212
2023-12-22,02,16,10,587,603191
2023-12-22,05,700,703,17291,38970456
2023-12-23,13,241,273,4059,7663518
2023-12-23,17,42,24,1048,1367259
2023-12-23,18,119,176,3612,4500448
2023-12-23,15,195,1042,12065,21616835
2023-12-23,08,1249,1213,19910,19984894
2023-12-23,06,190,144,6375,7857581
2023-12-23,12,690,1549,13150,27346302
2023-12-23,07,264,261,6003,7105042
2023-12-23,03,1093,1407,47292,46843197
2023-12-23,11,262,202,4510,3792652
2023-12-23,14,9,45,781,845174
2023-12-23,05,40,41,1651,5622742
2023-12-23,05,48,38,1672,3085509
2023-12-23,01,558,516,13902,22361654
2023-12-23,16,177,730,9952,14473153
2023-12-23,20,184,30,2975,5555990
2023-12-23,19,265,25,12964,16953834
2023-12-23,09,555,480,12357,17210655
2023-12-23,10,134,11,2524,5148241
2023-12-23,02,19,9,587,603228
2023-12-23,05,695,668,17300,38976762
2023-12-24,13,241,244,4061,7665254
2023-12-24,17,40,19,1048,1367397
2023-12-24,18,125,178,3614,4501234
2023-12-24,15,188,1005,12065,21621215
2023-12-24,08,1197,368,19910,19986628
2023-12-24,06,195,132,6379,7858120
2023-12-24,12,678,1516,13151,27350562
2023-12-24,07,253,193,6003,7105959
2023-12-24,03,1069,946,47306,46849446
2023-12-24,11,262,216,4510,3792972
2023-12-24,14,9,35,782,845332
2023-12-24,05,40,10,1651,5622805
2023-12-24,05,51,29,1672,3085722
2023-12-24,01,555,397,13902,22364381
2023-12-24,16,178,613,9953,14475490
2023-12-24,20,184,20,2975,5556419
2023-12-24,19,269,9,12964,16953889
2023-12-24,09,525,357,12360,17212331
2023-12-24,10,144,622,2524,5148719
2023-12-24,02,19,13,587,603268
2023-12-24,05,673,419,17301,38979333
2023-12-25,13,241,126,4061,7666158
2023-12-25,17,43,7,1048,1367462
2023-12-25,18,129,101,3616,4501657
2023-12-25,15,182,591,12065,21623938
2023-12-25,08,1216,222,19910,19987843
2023-12-25,06,196,72,6381,7858504
2023-12-25,12,683,1069,13151,27352375
2023-12-25,07,263,129,6003,7106665
2023-12-25,03,1055,461,47320,46853051
2023-12-25,11,262,90,4511,3793269
2023-12-25,14,12,42,782,845473
2023-12-25,05,40,4,1651,5622862
2023-12-25,05,58,24,1672,3085872
2023-12-25,01,550,190,13902,22366037
2023-12-25,16,176,315,9953,14476870
2023-12-25,20,184,16,2975,5556678
2023-12-25,19,273,31,12965,16953983
2023-12-25,09,522,179,12360,17213086
2023-12-25,10,149,73,2524,5149003
2023-12-25,02,17,7,587,603296
2023-12-25,05,660,165,17301,38980790
2023-12-26,13,241,88,4061,7666472
2023-12-26,17,44,5,1048,1367510
2023-12-26,18,136,28,3617,4502000
2023-12-26,15,181,213,12065,21625057
2023-12-26,08,1223,124,19910,19988826
2023-12-26,06,189,40,6383,7858711
2023-12-26,12,677,245,13151,27355050
2023-12-26,07,272,78,6003,7107106
2023-12-26,03,1066,236,47327,46855742
2023-12-26,11,262,42,4512,3793478
2023-12-26,14,12,5,782,845483
2023-12-26,05,40,8,1651,5622924
2023-12-26,05,59,18,1672,3085985
2023-12-26,01,553,75,13902,22367218
2023-12-26,16,176,208,9953,14477871
2023-12-26,20,184,5,2975,5556840
2023-12-26,19,274,4,12965,16954068
2023-12-26,09,532,85,12364,17213552
2023-12-26,10,152,23,2524,5149165
2023-12-26,02,15,1,587,603310
2023-12-26,05,642,115,17302,38981956
2023-12-27,13,249,258,4061,7667037
2023-12-27,17,49,17,1048,1367662
2023-12-27,18,139,93,3618,4502553
2023-12-27,15,195,476,12065,21627495
2023-12-27,08,1247,122,19910,19990185
2023-12-27,06,192,89,6383,7859263
2023-12-27,12,697,504,13155,27357369
2023-12-27,07,263,88,6003,7107685
2023-12-27,03,1073,327,47330,46859577
2023-12-27,11,176,67,4512,3793637
2023-12-27,14,12,7,782,845556
2023-12-27,05,36,9,1651,5623008
2023-12-27,05,53,12,1674,3086142
2023-12-27,01,515,144,13902,22369180
2023-12-27,16,176,221,9953,14478894
2023-12-27,20,184,1,2975,5557011
2023-12-27,19,265,9,12968,16954106
2023-12-27,09,515,156,12365,17214422
2023-12-27,10,154,53,2524,5149508
2023-12-27,02,14,3,587,603341
2023-12-27,05,630,192,17302,38984536
2023-12-28,13,237,382,4071,7669153
2023-12-28,17,41,29,1049,1367995
2023-12-28,18,131,279,3622,4503922
2023-12-28,15,201,1505,12066,21635037
2023-12-28,08,1231,336,19934,19993938
2023-12-28,06,183,203,6386,7860392
2023-12-28,12,689,1876,13161,27366352
2023-12-28,07,241,283,6003,7109215
2023-12-28,03,1034,1689,47350,46872986
2023-12-28,11,176,218,4513,3793887
2023-12-28,14,11,40,782,845966
2023-12-28,05,40,42,1652,5623165
2023-12-28,05,54,44,1674,3086496
2023-12-28,01,510,645,13903,22374733
2023-12-28,16,166,947,9965,14483287
2023-12-28,20,219,77,2975,5557868
2023-12-28,19,273,33,12972,16954258
2023-12-28,09,500,555,12385,17217399
2023-12-28,10,157,163,2524,5150293
2023-12-28,02,16,7,587,603433
2023-12-28,05,634,1066,17313,38994697
2023-12-29,13,223,264,4072,7670371
2023-12-29,17,42,21,1050,1368171
2023-12-29,18,123,210,3623,4504738
2023-12-29,15,215,1034,12066,21640095
2023-12-29,08,1227,449,19936,19996359
2023-12-29,06,167,126,6387,7861121
2023-12-29,12,684,1257,13166,27371741
2023-12-29,07,234,184,6003,7110224
2023-12-29,03,1011,1028,47363,46880923
2023-12-29,11,176,153,4514,3794138
2023-12-29,14,9,28,783,846152
2023-12-29,05,37,29,1652,5623306
2023-12-29,05,53,27,1676,3086746
2023-12-29,01,460,270,13908,22378290
2023-12-29,16,158,641,9968,14486166
2023-12-29,20,219,37,2975,5558358
2023-12-29,19,276,150,12980,16954915
2023-12-29,09,496,377,12390,17219187
2023-12-29,10,156,133,2524,5150799
2023-12-29,02,14,9,587,603482
2023-12-29,05,633,643,17313,39000769
2023-12-30,13,223,197,4073,7671733
2023-12-30,17,42,21,1050,1368342
2023-12-30,18,122,210,3624,4505539
2023-12-30,15,218,970,12067,21644775
2023-12-30,08,1194,279,19944,19998504
2023-12-30,06,155,114,6390,7861755
2023-12-30,12,683,1209,13170,27380093
2023-12-30,07,245,162,6010,7111172
2023-12-30,03,957,894,47386,46887735
2023-12-30,11,176,143,4515,3794372
2023-12-30,14,12,14,783,846216
2023-12-30,05,37,19,1652,5623427
2023-12-30,05,55,41,1676,3087019
2023-12-30,01,445,470,13908,22381359
2023-12-30,16,169,707,9969,14488967
2023-12-30,20,224,35,2975,5558798
2023-12-30,19,286,32,12984,16955071
2023-12-30,09,474,323,12393,17220699
2023-12-30,10,151,102,2524,5151311
2023-12-30,02,14,6,587,603528
2023-12-30,05,659,549,17329,39005329
2023-12-31,13,223,141,4073,7672759
2023-12-31,17,41,16,1050,1368477
2023-12-31,18,117,126,3625,4506176
2023-12-31,15,205,753,12068,21648519
2023-12-31,08,1170,258,19944,20000040
2023-12-31,06,162,83,6392,7862195
2023-12-31,12,676,927,13170,27382150
2023-12-31,07,250,114,6010,7111878
2023-12-31,03,949,552,47387,46891979
2023-12-31,11,176,109,4515,3794626
2023-12-31,14,9,19,783,846346
2023-12-31,05,37,14,1653,5623515
2023-12-31,05,57,19,1676,3087152
2023-12-31,01,445,225,13903,22383109
2023-12-31,16,155,394,9969,14490803
2023-12-31,20,224,29,2975,5559128
2023-12-31,19,293,19,12986,16955136
2023-12-31,09,459,253,12399,17221950
2023-12-31,10,155,93,2524,5151710
2023-12-31,02,17,8,587,603574
2023-12-31,05,653,293,17329,39008320
2024-01-01,13,223,44,4073,7673242
2024-01-01,17,38,9,1050,1368534
2024-01-01,18,116,95,3628,4506566
2024-01-01,15,206,402,12068,21650653
2024-01-01,08,1181,146,19944,20001052
2024-01-01,06,167,36,6394,7862546
2024-01-01,12,679,486,13170,27384198
2024-01-01,07,258,45,6010,7112255
2024-01-01,03,955,186,47402,46894403
2024-01-01,11,176,33,4516,3794880
2024-01-01,14,9,23,783,846445
2024-01-01,05,37,5,1653,5623593
2024-01-01,05,58,11,1676,3087268
2024-01-01,01,447,98,13903,22384493
2024-01-01,16,157,207,9969,14491847
2024-01-01,20,224,8,2975,5559289
2024-01-01,19,291,2,12987,16955169
2024-01-01,09,462,110,12402,17222555
2024-01-01,10,162,63,2524,5151939
2024-01-01,02,17,3,587,603593
2024-01-01,05,645,107,17329,39009980
2024-01-02,13,210,61,4074,7673553
2024-01-02,17,39,11,1050,1368661
2024-01-02,18,113,54,3630,4506933
2024-01-02,15,217,184,12071,21651785
2024-01-02,08,1202,73,19944,20001992
2024-01-02,06,166,33,6397,7862822
2024-01-02,12,677,305,13174,27386041
2024-01-02,07,242,47,6010,7112656
2024-01-02,03,951,175,47412,46896913
2024-01-02,11,176,31,4516,3795138
2024-01-02,14,11,5,783,846453
2024-01-02,05,35,8,1653,5623654
2024-01-02,05,52,9,1676,3087381
2024-01-02,01,442,56,13903,22385514
2024-01-02,16,156,115,9969,14492637
2024-01-02,20,224,7,2975,5559429
2024-01-02,19,296,1,12988,16955194
2024-01-02,09,462,81,12402,17223006
2024-01-02,10,166,26,2524,5152098
2024-01-02,02,18,0,587,603605
2024-01-02,05,636,79,17329,39011241
2024-01-03,13,186,314,4074,7675124
2024-01-03,17,36,24,1051,1368907
2024-01-03,18,104,235,3631,4508009
2024-01-03,15,202,1073,12075,21658190
2024-01-03,08,1186,246,19957,20004254
2024-01-03,06,151,133,6401,7863745
2024-01-03,12,682,1241,13178,27392781
2024-01-03,07,235,168,6010,7113872
2024-01-03,03,929,1031,47435,46906477
2024-01-03,11,158,100,4517,3795359
2024-01-03,14,13,37,783,846624
2024-01-03,05,38,26,1654,5623791
2024-01-03,05,44,26,1676,3087679
2024-01-03,01,404,323,13907,22389823
2024-01-03,16,165,702,9975,14496129
2024-01-03,20,229,41,2975,5560185
2024-01-03,19,294,62,12991,16955408
2024-01-03,09,445,357,12403,17225403
2024-01-03,10,166,0,2524,5152098
2024-01-03,02,12,6,587,603695
2024-01-03,05,641,681,17335,39013132
2024-01-04,13,186,0,4074,7675124
2024-01-04,17,37,12,1051,1369080
2024-01-04,18,108,134,3632,4508870
2024-01-04,15,202,663,12077,21663019
2024-01-04,08,1149,255,19963,20006131
2024-01-04,06,143,82,6403,7864373
2024-01-04,12,674,660,13187,27398122
2024-01-04,07,219,88,6012,7114670
2024-01-04,03,920,651,47445,46913478
2024-01-04,11,158,76,4518,3795546
2024-01-04,14,11,12,784,846696
2024-01-04,05,34,15,1654,5623905
2024-01-04,05,29,18,1677,3087915
2024-01-04,01,388,229,13908,22392818
2024-01-04,16,176,480,9980,14498998
2024-01-04,20,229,42,2975,5560692
2024-01-04,19,302,87,12994,16955839
2024-01-04,09,459,218,12413,17227067
2024-01-04,10,159,58,2524,5152974
2024-01-04,02,8,4,587,603744
2024-01-04,05,643,387,17336,39024809
2024-01-05,13,149,309,4076,7676958
2024-01-05,17,37,24,1051,1369228
2024-01-05,18,104,94,3637,4509558
2024-01-05,15,204,590,12079,21667220
2024-01-05,08,1096,166,19973,20007621
2024-01-05,06,122,54,6405,7864922
2024-01-05,12,676,751,13189,27401957
2024-01-05,07,203,70,6012,7115345
2024-01-05,03,875,506,47467,46918636
2024-01-05,11,158,82,4418,3795740
2024-01-05,14,12,22,784,847071
2024-01-05,05,30,13,1655,5624011
2024-01-05,05,26,21,1677,3088104
2024-01-05,01,371,161,13908,22395346
2024-01-05,16,176,533,9987,14501828
2024-01-05,20,240,48,2975,5561138
2024-01-05,19,315,25,12999,16955970
2024-01-05,09,434,196,12415,17228426
2024-01-05,10,158,58,2524,5153349
2024-01-05,02,8,4,587,603786
2024-01-05,05,622,328,17336,39029635
2024-01-06,13,149,73,4076,7677772
2024-01-06,17,37,11,1051,1369342
2024-01-06,18,108,113,3637,4510159
2024-01-06,15,200,503,12081,21671152
2024-01-06,08,1036,143,19975,20009167
2024-01-06,06,112,62,6408,7865439
2024-01-06,12,657,569,13193,27406024
2024-01-06,07,197,68,6012,7115991
2024-01-06,03,866,522,47491,46924613
2024-01-06,11,158,72,4519,3795945
2024-01-06,14,11,13,785,847128
2024-01-06,05,30,21,1655,5624108
2024-01-06,05,27,18,1677,3088253
2024-01-06,01,372,158,13908,22397936
2024-01-06,16,178,325,9992,14503876
2024-01-06,20,240,60,2975,5561584
2024-01-06,19,317,46,13003,16956276
2024-01-06,09,422,166,12417,17229945
2024-01-06,10,155,42,2524,5153706
2024-01-06,02,9,9,587,603853
2024-01-06,05,606,234,17342,39033716
2024-01-07,13,149,19,4076,7678047
2024-01-07,17,34,1,1052,1369393
2024-01-07,18,111,34,3640,4510410
2024-01-07,15,198,127,12081,21672800
2024-01-07,08,1019,106,19977,20009962
2024-01-07,06,108,12,6408,7865682
2024-01-07,12,655,147,13193,27408127
2024-01-07,07,193,22,6012,7116352
2024-01-07,03,853,118,47508,46926632
2024-01-07,11,158,10,4519,3796102
2024-01-07,14,11,8,785,847253
2024-01-07,05,30,4,1655,5624158
2024-01-07,05,30,7,1677,3088351
2024-01-07,01,372,42,13908,22399031
2024-01-07,16,178,110,9992,14504900
2024-01-07,20,240,14,2975,5561749
2024-01-07,19,315,7,13003,16956340
2024-01-07,09,408,57,12421,17230542
2024-01-07,10,156,17,2524,5153942
2024-01-07,02,11,1,587,603872
2024-01-07,05,597,83,17342,39035320
2024-01-08,13,134,63,4080,7678409
2024-01-08,17,34,11,1053,1369528
2024-01-08,18,111,44,3640,4510736
2024-01-08,15,195,168,12085,21675089
2024-01-08,08,1027,54,19977,20010819
2024-01-08,06,99,20,6408,7865888
2024-01-08,12,654,224,13205,27411756
2024-01-08,07,182,30,6012,7116714
2024-01-08,03,851,130,47526,46928912
2024-01-08,11,158,19,4520,3796221
2024-01-08,14,10,0,785,847300
2024-01-08,05,28,4,1655,5624206
2024-01-08,05,35,7,1677,3088424
2024-01-08,01,344,70,13908,22400334
2024-01-08,16,178,107,9992,14505872
2024-01-08,20,240,13,2975,5561930
2024-01-08,19,312,1,13004,16956371
2024-01-08,09,394,59,12425,17231261
2024-01-08,10,153,12,2524,5154096
2024-01-08,02,10,4,587,603893
2024-01-08,05,589,71,17342,39036810
2024-01-09,13,123,149,4081,7679540
2024-01-09,17,32,12,1053,1369700
2024-01-09,18,101,128,3642,4511698
2024-01-09,15,195,628,12090,21681454
2024-01-09,08,938,130,19987,20012927
2024-01-09,06,84,72,6408,7866586
2024-01-09,12,643,788,13207,27416870
2024-01-09,07,162,82,6012,7117636
2024-01-09,03,825,676,47536,46937629
2024-01-09,11,158,75,4520,3796487
2024-01-09,14,10,8,785,847507
2024-01-09,05,25,15,1659,5624330
2024-01-09,05,30,21,1677,3088654
2024-01-09,01,326,222,13911,22404524
2024-01-09,16,175,499,9993,14509972
2024-01-09,20,209,51,2975,5562701
2024-01-09,19,316,32,13007,16956522
2024-01-09,09,386,202,12431,17234067
2024-01-09,10,140,49,2524,5154597
2024-01-09,02,9,5,587,603970
2024-01-09,05,544,501,17354,39045060
2024-01-10,13,104,48,4081,7680180
2024-01-10,17,30,6,1053,1369838
2024-01-10,18,94,86,3643,4512407
2024-01-10,15,191,342,12093,21686609
2024-01-10,08,873,85,19993,20014581
2024-01-10,06,73,39,6412,7867069
2024-01-10,12,619,351,13213,27420350
2024-01-10,07,153,63,6013,7118389
2024-01-10,03,778,368,47549,46943683
2024-01-10,11,136,76,4521,3796849
2024-01-10,14,12,15,786,847750
2024-01-10,05,24,12,1660,5624425
2024-01-10,05,27,8,1677,3088820
2024-01-10,01,314,123,13916,22407489
2024-01-10,16,166,216,9992,14512392
2024-01-10,20,209,24,2975,5563198
2024-01-10,19,316,44,13007,16956766
2024-01-10,09,334,209,12435,17237971
2024-01-10,10,139,49,2524,5155094
2024-01-10,02,10,5,587,604025
2024-01-10,05,529,920,17364,39059369
2024-01-11,13,102,70,4081,7680764
2024-01-11,17,32,12,1053,1369973
2024-01-11,18,98,78,3643,4513157
2024-01-11,15,159,289,12097,21691156
2024-01-11,08,818,75,19995,20015976
2024-01-11,06,60,42,6415,7867470
2024-01-11,12,590,271,13214,27423802
2024-01-11,07,136,27,6013,7118984
2024-01-11,03,707,290,47566,46949134
2024-01-11,11,136,29,4521,3796977
2024-01-11,14,11,6,786,847830
2024-01-11,05,26,17,1660,5624510
2024-01-11,05,28,12,1677,3088935
2024-01-11,01,292,120,13917,22410266
2024-01-11,16,167,244,9997,14515103
2024-01-11,20,172,23,2975,5563679
2024-01-11,19,307,17,13010,16956915
2024-01-11,09,276,96,12438,17239875
2024-01-11,10,120,18,2524,5155428
2024-01-11,02,9,3,588,604072
2024-01-11,05,537,242,17382,39064773
2024-01-12,13,98,54,4084,7681311
2024-01-12,17,26,4,1054,1370080
2024-01-12,18,90,50,3643,4513640
2024-01-12,15,154,193,12101,21695205
2024-01-12,08,758,66,19996,20017243
2024-01-12,06,61,34,6417,7867900
2024-01-12,12,577,335,13216,27429731
2024-01-12,07,122,34,6013,7119512
2024-01-12,03,658,249,47591,46953848
2024-01-12,11,136,31,4522,3797164
2024-01-12,14,11,10,786,847989
2024-01-12,05,23,9,1660,5624597
2024-01-12,05,30,11,1677,3089056
2024-01-12,01,246,77,13917,22412418
2024-01-12,16,169,192,9997,14517323
2024-01-12,20,172,16,2975,5564058
2024-01-12,19,289,21,13011,16957036
2024-01-12,09,261,73,12443,17241305
2024-01-12,10,112,27,2524,5155757
2024-01-12,02,6,2,588,604116
2024-01-12,05,521,146,17382,39068502
2024-01-13,13,98,62,4084,7681812
2024-01-13,17,29,3,1054,1370140
2024-01-13,18,83,38,3644,4514086
2024-01-13,15,148,172,12101,21698299
2024-01-13,08,711,77,19997,20018487
2024-01-13,06,62,24,6417,7868327
2024-01-13,12,560,339,13216,27434102
2024-01-13,07,113,38,6013,7120005
2024-01-13,03,642,215,47594,46957899
2024-01-13,11,136,24,4522,3797356
2024-01-13,14,6,16,787,848292
2024-01-13,05,23,9,1660,5624665
2024-01-13,05,29,9,1677,3089162
2024-01-13,01,236,81,13920,22414503
2024-01-13,16,167,141,9999,14518943
2024-01-13,20,145,18,2975,5564322
2024-01-13,19,295,12,13011,16957120
2024-01-13,09,226,78,12444,17242379
2024-01-13,10,105,20,2524,5155974
2024-01-13,02,5,2,588,604160
2024-01-13,05,498,147,17382,39072021
2024-01-14,13,98,14,4084,7682253
2024-01-14,17,29,3,1054,1370210
2024-01-14,18,82,41,3644,4514492
2024-01-14,15,148,118,12101,21700763
2024-01-14,08,703,64,19997,20019424
2024-01-14,06,59,10,6418,7868507
2024-01-14,12,530,159,13216,27435355
2024-01-14,07,104,22,6013,7120407
2024-01-14,03,631,120,47606,46960732
2024-01-14,11,136,14,4523,3797557
2024-01-14,14,6,0,787,848292
2024-01-14,05,23,4,1660,5624717
2024-01-14,05,30,4,1677,3089234
2024-01-14,01,229,35,13920,22416141
2024-01-14,16,170,106,9999,14520712
2024-01-14,20,145,10,2975,5564637
2024-01-14,19,285,11,13011,16957184
2024-01-14,09,216,60,12445,17243939
2024-01-14,10,102,14,2524,5156178
2024-01-14,02,6,0,588,604206
2024-01-14,05,481,73,17382,39073971
2024-01-15,13,89,17,4084,7682433
2024-01-15,17,28,2,1054,1370330
